,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,isaacfufu,,9,4,4,4,1,0,0,0,0,0,,
,WOLFPT,,5,4,4,4,1,0,0,0,0,0,,
,ConflictedNewton,,11,4,4,4,1,0,0,0,0,0,,
,masanari,,7,4,4,4,1,0,0,0,0,0,,
,@$$,,10,4,4,4,1,0,0,0,0,0,,
,intacrypt,,6,4,4,4,1,0,0,0,0,0,,
,MaestroGR,,8,4,4,4,1,0,0,0,0,0,,
,Progressive,,1,4,4,4,1,0,0,0,0,0,,
,psychofking,,1,4,4,4,1,0,0,0,0,0,,
,Jdeluxe,,7,4,4,4,1,0,0,0,0,0,,
,goldemon,,9,4,4,4,1,0,0,0,0,0,,
,Boseafus,,1,4,4,4,1,0,0,0,0,0,,
,dalahad,,10,4,4,4,1,0,0,0,0,0,,
,iluvsheep,,8,4,4,4,1,0,0,0,0,0,,
,quantumgamble,,10,4,4,4,1,0,0,0,0,0,,
,Kolledaboss,,8,4,4,4,1,0,0,0,0,0,,
,PuzzleMazl,,9,4,4,4,1,0,0,0,0,0,,
,forest gate,,2,4,4,4,1,0,0,0,0,0,,
,WildCard0341,,8,4,4,4,1,0,0,0,0,0,,
,SpicoliAndreti,,6,4,4,4,1,0,0,0,0,0,,
,turgor777,,7,4,4,4,1,0,0,0,0,0,,
,fuck_all,,7,4,4,4,1,0,0,0,0,0,,
,shadowstrike42,,7,4,4,4,1,0,0,0,0,0,,
,strange,,5,4,4,4,1,0,0,0,0,0,,
,blockchaingames.fun,,9,4,4,4,1,0,0,0,0,0,,
,Zerxus,,4,4,4,4,1,0,0,0,0,0,,
,monkey,,8,4,4,4,1,0,0,0,0,0,,
,Bielobog,,8,4,4,4,1,0,0,0,0,0,,
,TerribleJIexa,,8,4,4,4,1,0,0,0,0,0,,
,DPRoberts99,,7,4,4,4,1,0,0,0,0,0,,
,PrinceH,,7,4,4,4,1,0,0,0,0,0,,
,bang39,,9,4,4,4,1,0,0,0,0,0,,
,aeaon,,5,4,4,4,1,0,0,0,0,0,,
,yo.achim,,7,4,4,4,1,0,0,0,0,0,,
,FlexyFlexy,,8,3,3,3,1,0,0,0,0,0,,
,BlocksUnchained,,11,3,3,3,1,0,0,0,0,0,,
,Ragnor8476,,9,3,3,3,1,0,0,0,0,0,,
,cambocleve,,9,3,3,3,1,0,0,0,0,0,,
,Sorpiondude,,4,3,3,3,1,0,0,0,0,0,,
,restb777,,8,3,3,3,1,0,0,0,0,0,,
,daviroz,,1,3,3,3,1,0,0,0,0,0,,
,Rakalel,,7,3,3,3,1,0,0,0,0,0,,
,Denker,,9,3,3,3,1,0,0,0,0,0,,
,TriggerHappy,,1,3,3,3,1,0,0,0,0,0,,
,bartek35,,2,3,3,3,1,0,0,0,0,0,,
,Gabriel,,9,3,3,3,1,0,0,0,0,0,,
,[Twitch4Fun] Kaeserotor,,12,3,3,3,1,0,0,0,0,0,,
,Olymp,,7,3,3,3,1,0,0,0,0,0,,
,Acecompac,,6,3,3,3,1,0,0,0,0,0,,
,noa2015,,7,3,3,3,1,0,0,0,0,0,,
,CryptoHype,,4,3,3,3,1,0,0,0,0,0,,
,trakzenator,,7,3,3,3,1,0,0,0,0,0,,
,wingwolf,,1,3,3,3,1,0,0,0,0,0,,
,DeMoN666,,10,3,3,3,1,0,0,0,0,0,,
,Overlordtrial,,5,3,3,3,1,0,0,0,0,0,,
,Fettsauchris,,1,3,3,3,1,0,0,0,0,0,,
,Yurij,,8,3,3,3,1,0,0,0,0,0,,
,Justinkase,,7,3,3,3,1,0,0,0,0,0,,
,ToggleBlade,,1,3,3,3,1,0,0,0,0,0,,
,blue&white,,5,3,3,3,1,0,0,0,0,0,,
,chickpeaces,,1,3,3,3,1,0,0,0,0,0,,
,-=ÐDrîve~ßyE€=-,,5,3,3,3,1,0,0,0,0,0,,
,Harmike6,,1,3,3,3,1,0,0,0,0,0,,
,今,,12,3,3,3,1,0,0,0,0,0,,
,mglmori,,9,3,3,3,1,0,0,0,0,0,,
,screenlag,,1,3,3,3,1,0,0,0,0,0,,
,bwindi,,6,3,3,3,1,0,0,0,0,0,,
,davirozz,,8,3,3,3,1,0,0,0,0,0,,
,Cryptotastic,,12,3,3,3,1,0,0,0,0,0,,
,Edgecaser,,9,2,2,2,0,0,0,0,0,0,,
,ill_coin,,6,2,2,2,0,0,0,0,0,0,,
,PropanePanda,,3,2,2,2,0,0,0,0,0,0,,
,Diablokgb,,9,2,2,2,0,0,0,0,0,0,,
,TrungGau,,3,2,2,2,0,0,0,0,0,0,,
,ronink77,,4,2,2,2,0,0,0,0,0,0,,
,Avatar1188,,4,2,2,2,0,0,0,0,0,0,,
,crystalhuman,,6,2,2,2,0,0,0,0,0,0,,
,お金猫,,10,2,2,2,0,0,0,0,0,0,,
,stachu,,8,2,2,2,0,0,0,0,0,0,,
,AmericanIcarus,,8,2,2,2,0,0,0,0,0,0,,
,ghostofmerln,,9,2,2,2,0,0,0,0,0,0,,
,BuidloBagins,,10,2,2,2,0,0,0,0,0,0,,
,gu.cards,,8,2,2,2,0,0,0,0,0,0,,
,EdOnCouch,,11,2,2,2,0,0,0,0,0,0,,
,[Mythic] Freedan Fan,,12,2,2,2,0,0,0,0,0,0,,
,Reaperkiller,,4,2,2,2,0,0,0,0,0,0,,
,NoblusMass,,5,2,2,2,0,0,0,0,0,0,,
,Totemsh,,9,2,2,2,0,0,0,0,0,0,,
,god of ganja,,7,2,2,2,0,0,0,0,0,0,,
,gothmaug,,10,2,2,2,0,0,0,0,0,0,,
,Ainokami,,8,2,2,2,0,0,0,0,0,0,,
,BlueBeard,,3,2,2,2,0,0,0,0,0,0,,
,willtheitking,,5,2,2,2,0,0,0,0,0,0,,
,ShadedGlade,,3,2,2,2,0,0,0,0,0,0,,
,Blackhalo,,4,2,2,2,0,0,0,0,0,0,,
,Kojiroad,,5,2,2,2,0,0,0,0,0,0,,
,Akramoff,,6,2,2,2,0,0,0,0,0,0,,
,Jahura_Banu,,8,2,2,2,0,0,0,0,0,0,,
,Yostari,,8,2,2,2,0,0,0,0,0,0,,
,Mojo,,6,2,2,2,0,0,0,0,0,0,,
,Cerberus,,8,2,2,2,0,0,0,0,0,0,,
,HeresYourTollTroll,,10,2,2,2,0,0,0,0,0,0,,
,NessUnchained,,1,2,2,2,0,0,0,0,0,0,,
,GOD OF CATS 😻,,8,2,2,2,0,0,0,0,0,0,,
,vexbasquae,,1,2,2,2,0,0,0,0,0,0,,
,Mephisto,,1,2,2,2,0,0,0,0,0,0,,
,shenky95,,1,2,2,2,0,0,0,0,0,0,,
,Ryl0Xx,,1,2,2,2,0,0,0,0,0,0,,
,Minimunzter,,1,2,2,2,0,0,0,0,0,0,,
,kolia3616,,7,2,2,2,0,0,0,0,0,0,,
,romansito,,4,2,2,2,0,0,0,0,0,0,,
,seedlingqueen,,1,2,2,2,0,0,0,0,0,0,,
,Varick,,9,2,2,2,0,0,0,0,0,0,,
,Noice,,8,2,2,2,0,0,0,0,0,0,,
,Goder,,7,2,2,2,0,0,0,0,0,0,,
,Drunkigan,,4,2,2,2,0,0,0,0,0,0,,
,Jin Jazama,,3,2,2,2,0,0,0,0,0,0,,
,Ninjaturtle,,8,2,2,2,0,0,0,0,0,0,,
,~o0GiN0o~,,8,2,2,2,0,0,0,0,0,0,,
,bouncetree,,7,2,2,2,0,0,0,0,0,0,,
,Lazy Panda,,1,2,2,2,0,0,0,0,0,0,,
,Deadmarsh,,7,2,2,2,0,0,0,0,0,0,,
,BTGMoose,,1,2,2,2,0,0,0,0,0,0,,
,skabber,,10,1,1,1,0,0,0,0,0,0,,
,Helga999,,8,1,1,1,0,0,0,0,0,0,,
,Sephiroth,,1,1,1,1,0,0,0,0,0,0,,
,Lollerskates,,8,1,1,1,0,0,0,0,0,0,,
,Zathura45,,7,1,1,1,0,0,0,0,0,0,,
,Ezoss_in_space,,1,1,1,1,0,0,0,0,0,0,,
,Blank Never Loses,,11,1,1,1,0,0,0,0,0,0,,
,Edmondous,,4,1,1,1,0,0,0,0,0,0,,
,ReportMe,,7,1,1,1,0,0,0,0,0,0,,
,Imperator Arcadus,,3,1,1,1,0,0,0,0,0,0,,
,Watemper,,8,1,1,1,0,0,0,0,0,0,,
,Kronos,,11,1,1,1,0,0,0,0,0,0,,
,prism610,,1,1,1,1,0,0,0,0,0,0,,
,furryballs,,8,1,1,1,0,0,0,0,0,0,,
,Lokiness,,1,1,1,1,0,0,0,0,0,0,,
,gusarcek,,1,1,1,1,0,0,0,0,0,0,,
,Achilles64,,3,1,1,1,0,0,0,0,0,0,,
,Ruf,,7,1,1,1,0,0,0,0,0,0,,
,o2Beast,,1,1,1,1,0,0,0,0,0,0,,
,FreeWilly,,1,1,1,1,0,0,0,0,0,0,,
,Koyaanisqatsi,,7,1,1,1,0,0,0,0,0,0,,
,Lighon,,6,1,1,1,0,0,0,0,0,0,,
,ProtegeAA,,6,1,1,1,0,0,0,0,0,0,,
,AlanSteve,,3,1,1,1,0,0,0,0,0,0,,
,menelvagor,,12,1,1,1,0,0,0,0,0,0,,
,Alpha_Adz,,7,1,1,1,0,0,0,0,0,0,,
,Akiro,,7,1,1,1,0,0,0,0,0,0,,
,bobcryptolover,,6,1,1,1,0,0,0,0,0,0,,
,shiskebab10,,5,1,1,1,0,0,0,0,0,0,,
,Hastal Havista,,6,1,1,1,0,0,0,0,0,0,,
,Vaffelei,,1,1,1,1,0,0,0,0,0,0,,
,LittleMeTime,,8,1,1,1,0,0,0,0,0,0,,
,naiden39,,5,1,1,1,0,0,0,0,0,0,,
,Wazza,,2,1,1,1,0,0,0,0,0,0,,
,blondin,,6,1,1,1,0,0,0,0,0,0,,
,Venomarix,,1,1,1,1,0,0,0,0,0,0,,
,Allaunthefox,,3,1,1,1,0,0,0,0,0,0,,
,Cdg,,4,1,1,1,0,0,0,0,0,0,,
,blackford2,,1,1,1,1,0,0,0,0,0,0,,
,Hedeslag,,4,1,1,1,0,0,0,0,0,0,,
,crypto_bovine,,6,1,1,1,0,0,0,0,0,0,,
,QuinnBear,,10,1,1,1,0,0,0,0,0,0,,
,ThatCrooks,,4,1,1,1,0,0,0,0,0,0,,
,Barbajay,,1,1,1,1,0,0,0,0,0,0,,
,spacepirate,,9,1,1,1,0,0,0,0,0,0,,
,oniru,,7,1,1,1,0,0,0,0,0,0,,
,KrypTonik,,7,1,1,1,0,0,0,0,0,0,,
,DiarrheaTsunami,,2,1,1,1,0,0,0,0,0,0,,
,mike0182,,10,1,1,1,0,0,0,0,0,0,,
,format c:\,,6,1,1,1,0,0,0,0,0,0,,
,LandynsCryptoz,,1,1,1,1,0,0,0,0,0,0,,
,Xiato,,7,1,1,1,0,0,0,0,0,0,,
,Cesarius,,1,1,1,1,0,0,0,0,0,0,,
,cobraKing,,1,1,1,1,0,0,0,0,0,0,,
,ReidulousKane,,5,1,1,1,0,0,0,0,0,0,,
,FraudulentFree,,2,1,1,1,0,0,0,0,0,0,,
,The Cleric,,5,1,1,1,0,0,0,0,0,0,,
,homline,,7,1,1,1,0,0,0,0,0,0,,
,PeriodBloodMouthWash,,7,1,1,1,0,0,0,0,0,0,,
,delphinny,,1,1,1,1,0,0,0,0,0,0,,
,Ponysibirsk,,1,1,1,1,0,0,0,0,0,0,,
,Zulhakar,,9,1,1,1,0,0,0,0,0,0,,
,onlys,,6,1,1,1,0,0,0,0,0,0,,
,Dinobravo,,1,1,1,1,0,0,0,0,0,0,,
,SnoozeDragon,,6,1,1,1,0,0,0,0,0,0,,
,Longsan1,,1,1,1,1,0,0,0,0,0,0,,
,manckys1126,,8,1,1,1,0,0,0,0,0,0,,
,BalacX,,1,1,1,1,0,0,0,0,0,0,,
,BohemianBrewer,,1,1,1,1,0,0,0,0,0,0,,
,N0fx,,7,1,1,1,0,0,0,0,0,0,,
,WARRgod1,,1,1,1,1,0,0,0,0,0,0,,
,Soothio1,,4,1,1,1,0,0,0,0,0,0,,
,marukaziri,,8,1,1,1,0,0,0,0,0,0,,
,BosluisTepel,,1,1,1,1,0,0,0,0,0,0,,
,Dancing_shep,,8,1,1,1,0,0,0,0,0,0,,
,shock,,10,1,1,1,0,0,0,0,0,0,,
,HappyMan811,,4,1,1,1,0,0,0,0,0,0,,
,RCP10000,,1,1,1,1,0,0,0,0,0,0,,
,fd204,,10,1,1,1,0,0,0,0,0,0,,
,Savant.Specter,,12,1,1,1,0,0,0,0,0,0,,
,GL1TCH,,8,1,1,1,0,0,0,0,0,0,,
,JimmyBeaver,,8,1,1,1,0,0,0,0,0,0,,
,dr-nuker,,4,1,1,1,0,0,0,0,0,0,,
,Staff Phyre,,4,1,1,1,0,0,0,0,0,0,,
,Bakura10,,4,1,1,1,0,0,0,0,0,0,,
,SneezyDwarf,,12,1,1,1,0,0,0,0,0,0,,
,LuckyGuy,,6,1,1,1,0,0,0,0,0,0,,
,Drjajuan,,1,1,1,1,0,0,0,0,0,0,,
,remiranda28,,3,1,1,1,0,0,0,0,0,0,,
,SteelRat,,11,1,1,1,0,0,0,0,0,0,,
